"id","text","irony","sarcasm","topic"
"669132760657825792","La Turchia abbatte un aereo russo. E finalmente Erdogan ce lo siamo tolto dalle palle. [@Daniele_Zip]","1","0","TW-SPINO"
"524498582775533568","La tua è una buona scuola? http://t.co/oQREbGrNgj #varese #Varese","0","0","TW-BS"
"165348383505133568","La strategia di immagine di Mario Monti http://t.co/WhsZXkGC","0","0","TW-SENTIPOLC"
"785890511068524544","La Stranieri Spa vale come la Fiat: il Pil degli immigrati in Italia pesa 127 miliardi https://t.co/TTVbKOwHMA","0","0","HSC"
"823509088424361984","La storia della patente gratis agli immigrati che fa infuriare laggente https://t.co/DRamUNEv82 via @nextquotidiano","1","0","HSC"
"479371481831702529","La Spagna come l'Italia del 2010. Anzi no, Napolitano c'è ancora. [@maurizioneri79] #Mondiali2014","1","0","TW-SPINO"
"147695212028891137","La Severino dice che il suo portinaio la incita ad andare avanti...ti credo sennò chi gliela da la mancia a natale? #manovra #governo #monti","1","1","TW-SENTIPOLC"
"569093520792952833","La Serracchiani stanzia 200.000€ per far socializzare i migranti. Forza amici di Twitter chiediamo ci finanzi noi stiamo già socializzando","1","1","HSC"
"509035470127628288","La scuola non più luogo opaco, ma casa di vetro per chi ci lavora e la frequenta con #labuonascuola, @matteorenzi @FusacchiA. #opendata","0","0","TW-BS"
"526702845551468544","La scuola é il luogo dell'esperienza di tutti #labuonascuola","0","0","TW-BS"
"517722554598182912","La scuola di Renzi: se la conosci ti opponi. Verso lo sciopero del 10 ottobre.  #labuonascuola http://t.co/qVly23apkX","0","0","TW-BS"
"507465310598094848","la scuola deve diventare il luogo in cui si premia la MERITOCRAZIA, sia degli alunni che dei PROFESSORI.#labuonascuola","0","0","TW-BS"
"507185704179630080","La scuola del futuro sarà così : -Elementari fino ai 15 anni -Medie fino ai 25 anni -Superiori fino ai 40 anni #labuonascuola","1","0","TW-BS"
"835551142293696513","La rom della Lidl mi ricorda troppo la vecchietta di 'Drag me to hell'  😂🙈","1","0","HSC"
"513281361223102465","La riforma scuola pare l'abbia ispirata la signora Renzi.Novella marchesa ci regala ancora il classico ""io so io e voi non siete un cazzo""!","1","1","TW-BS"
"507868997845389312","La ricerca clinica a scuola, contro i ciarlatani. Si può fare? http://t.co/13uEjefyEn di Valentina Murelli via @OggiScienza #labuonascuola","0","0","TW-BS"
"527426733461741568","La rete professionale parte da scuola, università e social @LinkedIn @facebook @twitter #labuonascuola @CaFoscari http://t.co/wQr3PZ0VQv","0","0","TW-BS"
"793455177558884352","La Regione investe in sanità mentre il Comune di Milano festeggia con i centri sociali l'immigrazione imposta ai cittadini! @RobertoMaroni_ https://t.co/NK3FpPubSa","1","1","HSC"
"805384507725647872","La realtà è ben diversa dalle favole della #sinistra. #Germania: migrante afghano stupra e uccide volontaria 19enne https://t.co/Ec7YYc1HMT","0","0","HSC"
"683267872932671488","La Rai si scusa dopo la diretta di capodanno. ""Amadeus era quello che costava meno"". [@pirata_21]","1","1","TW-SPINO"
"144840767490375680","La prova definitiva che il governo #Monti é rock http://t.co/VvarCtUv","0","0","TW-SENTIPOLC"
"164684926782930945","LA PROTESTA: Rivolta degli agricoltori pisani contro la manovra del Governo Monti http://t.co/9gqVt5Tw via @Pisanotizie1","0","0","TW-SENTIPOLC"
"154139087392083968","La profezia dei #maya non e' che era Mario Monti?!","1","1","TW-SENTIPOLC"
"138754436389552129","La prima vittima del governo Monti: Autieri Frassica Liorni Vianello a #portaaporta","0","0","TW-SENTIPOLC"
"147970329724198912","la posizione del Governo Monti è forte e si può riassumere così: liberalizzeremo na beata minchia.","1","1","TW-SENTIPOLC"
"552917433494011904","La polizia francese ha già individuato i 3 terroristi sanno ormai tutto, sono di Remis. Investigazioni lampo...come qui in Italia.","1","1","HSC"
"826379886789005313","la politica sullo sport della sindaca #raggi: Più campi #rom e meno campi di calcio ... Un #PD lo è per sempre","1","0","HSC"
"150172396597428224","la politica sulla crescita del governo Monti è più criptica degli errori di Windows sul registro eventi.","1","0","TW-SENTIPOLC"
"193091572022259713","la politica domina, ora TT: #piazzapulita #serviziopubblico #Grillo Belsito M5S Partito della Nazione","0","0","TW-SENTIPOLC"
"697168044213342208","La Pausini farà il tour degli stadi. Un po' come l'Inter. [@straccameriggi_]","1","1","TW-SPINO"
"507108414963847168","la parte che preferisco della riforma #labuonascuola http://t.co/zPrFRGDfXB","0","0","TW-BS"
"507172648175292417","La parola #vocazione compare tre volte nel testo di #labuonascuola e la pronuncia anche in video @matteorenzi. Era proprio necessaria?","0","0","TW-BS"
"523980706079576067","La nuova scuola deve poter licenziare, la buona scuola deve poter bocciare http://t.co/cQqHNN0JYL http://t.co/uxm6wr82qm","0","0","TW-BS"
"153540044920066048","La nuova sala stampa di Palazzo Chigi by Mario Monti e' degna della sala funerali del Cimitero Verano!","1","0","TW-SENTIPOLC"
"134534461114163200","La nomina a senatore a vita dell'ottimo Mario #Monti, sembra non bastare. Il mondo e l'Europa vogliono azioni concrete. Nuovo governo subito","0","0","TW-SENTIPOLC"
"495283589471539200","La nazionale di scherma regala una sciabola a Renzi. Ora sembra Bilbo Baggins. [CONTINUA su http://t.co/oDPUtxkMK3]","1","0","TW-SPINO"
"160428308134248448","La ministra Severino è Mario Monti con la parrucca.","1","0","TW-SENTIPOLC"
"511739181031505920","La ministra Giannini in visita al birrificio: “Questo è un bell'esempio di buona scuola“. E tu sei un bell'esempio di banalità concentrate.","1","1","TW-BS"
"164791396870537216","La meteorologia non è colpa del governo #monti #openMatrix","1","0","TW-SENTIPOLC"
"835853957343887360","La Meloni parla di accoglienza parlando di rom. Qualcuno dovrebbe informarla che hanno quasi tutti la cittadinanza italiana. #inmezzora","1","1","HSC"
"143644529847828480","La manovra del governo Monti è impopolare, reazione prevedibile! Ma è necessaria, l'Italia ne ha bisogno!","0","0","TW-SENTIPOLC"
"558321640392896514","La mamma di Civati: “Nel Pd non si può più stare“. Se continuano così lo iscrive a un altro partito. [@pirata_21]","1","1","TW-SPINO"
"163635352970592256","La lotta all' #evasione è la differenza meglio percepibile tra il Governo Monti e quello precedente.","0","0","TW-SENTIPOLC"
"144746078716170240","La linea di @matteorenzi per incalzare il governo Monti http://t.co/rUOW2dX8","0","0","TW-SENTIPOLC"
"162996872640868353","La lenta agonia del Pdl sotto i colpi del governo Monti http://t.co/sUW0Ty2G via @linkiesta","0","0","TW-SENTIPOLC"
"134559601046716416","la lega va all'opposizione, il pd si suicida in un governo con udc e pdl, silvio risorge, proprio un'ottima idea il governo Monti...","1","1","TW-SENTIPOLC"
"135328545575665664","La lega non sosterrà il governo monti. Comincio a strapparmi i capelli x il dispiacere.","1","0","TW-SENTIPOLC"
"136842534377897984","la lega non approva il governo #Monti. e sti cazzi!","1","0","TW-SENTIPOLC"
"486940561975554048","La Germania rifila 7 gol al Brasile. A Chernobyl la chiamano “manita”. [CONTINUA su http://t.co/8REeGqIhCK]","1","1","TW-SPINO"
"640831715297099776","La Germania ha applaudito l’arrivo dei migranti. In Italia preferiamo aspettare l’uscita delle bare.  [CONTINUA su http://t.co/oDPUtx2DvV]","1","1","TW-SPINO"
"160989913226035200","La frase di Mario Monti sul gesso da togliere all'economia italiana mi ricorda quelle convalescenze lunghe e tristi...","1","0","TW-SENTIPOLC"
"856392360900665344","La Francia sceglierà il rottamateur e tra 5 anni voteranno Le Pen anche i musulmani","1","1","HSC"
"850766625926246400","La fonte dei mainstream delle immagini della strage del gas è un terrorista  https://t.co/G3MVvy7fxM","0","0","HSC"
"839819472206774272","La flat tax è iniqua solo per i contribuenti italiani, per quelli stranieri va bene. Il PD è il miglior amico degli oligarchi internazionali","1","1","HSC"
"692035352488460289","La figlia del marò Latorre è lesbica. Visto cosa succede quando manca la figura paterna? [@dan11meancactus]","1","0","TW-SPINO"
"154887116504047616","La fase due del governo Monti è cominciata, e se la ricetta per uscire dalla crisi fosse green? http://t.co/d5R1l0jG #fase due","0","0","TW-SENTIPOLC"
"196215488848728064","La faccia della giornalista del #tg3 dopo il servizio su #Grillo dice tutto. Brava.","0","0","TW-SENTIPOLC"
"845266866444652544","La donna islamica passa accanto alla vittima. Ecco la foto che sconvolge 😷 questa tizia va integrata? ...A CALCI!  https://t.co/GUBaHM1oK0","0","0","HSC"
"137189404988014592","La diretta sms di Aldo #Cazzullo sulla presentazione del governo #Monti è demenziale. Il Corriere non ci fa una gran figura","0","0","TW-SENTIPOLC"
"137496253406777345","La destinazione delle vacanze e' il solo problema che non riuscira' a risolvere l'ottimo concergie Mario Monti.","1","1","TW-SENTIPOLC"
"134700567539884032","la democrazia perde sulla tecnocrazia? #308 fatepresto Governo Monti","0","0","TW-SENTIPOLC"
"805759187695370240","La crisi è colpa di Renzi però per fortuna ora lui se n'è andato e tutti staremo meglio, più ricchi perché non ci saranno più gli immigrati","1","1","HSC"
"542719678385106944","La criminalità organizzata arriva in Umbria. Se si mette in fila davanti al Campidoglio. [@gmbugs]","1","1","TW-SPINO"
"142900161167892481","La cosa triste è che tra qualche mese rimpiangeremo anche il governo Monti","0","0","TW-SENTIPOLC"
"136766964814184448","La cosa migliore del governo #Monti sono le donne con il cervello. #sapevatelo","0","0","TW-SENTIPOLC"
"137518998223994881","La cosa migliore da fare è prendere il governo Monti e trasformarlo in un governo Bounty","1","0","TW-SENTIPOLC"
"139295363692634112","la cosa bella del governo Monti è che ha acceso le speranze di tutti... ...e le spegnerá pure... #serviziocompleto","1","1","TW-SENTIPOLC"
"507247250259861504","La consultazione di cui parla #labuonascuola ricorda gli Stati Generali della Moratti, una specie di Festivalbar","1","1","TW-BS"
"584246850749865984","La conferenza della Sig.ra Leardi con annessa lezione di vita ancoranon c'è stata?Onore ad #ANTONIODEFALCHI e Famiglia. VeraSOLO LA MAGLIA","1","1","HSC"
"799330847463710720","La commissaria comunale dice basta, ė stop agli immigrati anche ad Aulla https://t.co/jXltQ90Hi3","0","0","HSC"
"136109253743218688","La Cisl ''sosterrà a piene mani'' il governo Monti. Adesso ho paura davvero #oramonti","1","0","TW-SENTIPOLC"
"518084970448187392","La buona scuola'', vino nuovo in otri vecchi http://t.co/Gdin0dOycd http://t.co/vHCMzK9FGr","0","0","TW-BS"
"521958695047938049","La buona scuola...la facciamo noi #Fano @PuglisiPD @giovannigostoli @pdpu http://t.co/Rby6fx3Yyf","0","0","TW-BS"
"531840711965278208","La buona scuola... Si comprende cioè la differenza tra SCUOLA e LUDOTECA corredata di servizio babysitter? ...Davvero?","1","0","TW-BS"
"528468061926338561","La buona scuola. News. Istituto Barbarigo http://t.co/KAdk5Yajdi","0","0","TW-BS"
"508560322765266944","La buona scuola? Crea nuovi mondi per i ragazzi http://t.co/GR3OwXeLVu","0","0","TW-BS"
"527802767830573057","La buona scuola:« Ufficio VIII ambito territoriale per la provincia di Brindisi http://t.co/oGPXEDdDXp via @papafranca56","0","0","TW-BS"
"529566089609740288","La Buona Scuola: siete d'accordo con le proposte più popolari? #buonascuola #labuonascuola - http://t.co/mHPD7SrfoH via @Shareaholic","0","0","TW-BS"
"520930764536311808","La buona scuola: ottima partenza ma quadro da completare http://t.co/iNAoQH0Guf","0","0","TW-BS"
"509009280104947712","La buona scuola: l’azienda in classe “inquina il sapere”?... http://t.co/hwGdrTqdQE","0","0","TW-BS"
"519472938559758337","La buona scuola: Confindustria formula cento proposte http://t.co/XxF8ui3nTh","0","0","TW-BS"
"507190066414764032","La buona scuola: conferenza stampa del Ministro Giannini: Il ministro dell’Istruzione, Stefania Giannini, tien... http://t.co/H0MZIjWu0q","0","0","TW-BS"
"523889476972847104","La buona scuola: avere il coraggio di ripensare al sostegno scolastico Provocazioni per aprire una discussione... http://t.co/KFXf12D3kI","0","0","TW-BS"
"523793893679443968","la buona scuola, secondo renzi, si fa tenendo bloccato il contratto dei docenti da 6 anni, tagliando 615 milioni... http://t.co/zgSyhmSqcr","1","0","TW-BS"
"511506838181781505","La buona scuola, esprimi la tua #opinione sulla #scuola di oggi http://t.co/KtheVQ5OAV #labuonascuola #renzi","0","0","TW-BS"
"509626510622195712","La buona scuola, confezionata come un pasticcino http://t.co/Y87cl3xrFr via @NuovoeUtile","1","0","TW-BS"
"520508585319485440","La buona scuola siamo noi'. Questo lo slogan che campeggia davanti al corteo partito questa mattina da Piazza... http://t.co/FEq5HCY5KE","0","0","TW-BS"
"518354915597754369","La buona scuola sei anche tu. Renzie ci mette solo i selfie. http://t.co/s7PjJyAXFd","1","1","TW-BS"
"520516783032532992","La buona scuola richiede la cura delle competenze disciplinari dei docenti","0","0","TW-BS"
"507596243321626624","La buona scuola proposta dal governo Renzi. Prime valutazioni (non sfugga una perla preziosa) http://t.co/lfHpiDBDra","1","0","TW-BS"
"515604257828265984","La buona scuola porterà il prof ad avere una titolarità flessibile? http://t.co/2iiU3OSkVg http://t.co/ueGBxlUcdC","0","0","TW-BS"
"507790100135428096","La buona scuola per ""Un mondo buono"". Spot da Mulino Bianco. Renzi nei panni di Banderas e gli insegnanti in... http://t.co/YaljanN4IY","1","0","TW-BS"
"524132929262616576","La buona scuola passerà a forza di manganellate. Ascolto tutti, manganello alcuni. http://t.co/pMZj1VfbYq","1","1","TW-BS"
"507523928555020289","La buona scuola o i somari allo sbaraglio? La riforma del gelataio piena di errori. #chefiguradim http://t.co/Yi9CR5H3O6","1","1","TW-BS"
"511130945169395712","La buona scuola non è una riforma, e non è stata varata. Satira scadente. Saluti. #quellicheilcalcio #quellicheaspettano","1","0","TW-BS"
"510915849008742400","la buona scuola lascia i precari a casa@#MIDAperRUOLO @matteorenzi","0","0","TW-BS"
"507563715072647169","La buona scuola in 12 punti. Ma quanti errori grammaticali ! Renzi è infastidito e cerca il GUFO SABOTATORE. http://t.co/jzPxE2UxAw","1","0","TW-BS"
"514797568136867840","La Buona Scuola ha raggiunto già 180mila contatti per la consultazione, http://t.co/XOma2xt99K il sito per partecipare.","0","0","TW-BS"
"532130126688161792","La buona scuola fatta da insegnanti che quotidianamente dedicano le migliori energie per il meglio non meriterebbe inquisizioni di merito","0","0","TW-BS"
"528831304444284930","La buona scuola facciamola insieme http://t.co/aMtTy1FiJx via @luca_passarini","0","0","TW-BS"
"521663412716068866","La buona scuola fa tappa a Prato http://t.co/1iDZxtbjtu","0","0","TW-BS"
"507217552830132224","La buona scuola e le sillabe - http://t.co/nS42fRjAKp","1","0","TW-BS"
"510047264031924224","La buona scuola e la cattiva Stampa... http://t.co/RXDsIUw64e","0","0","TW-BS"
"509063856187273216","La buona scuola e il cattivo povero http://t.co/xrfNSTb8AP","1","0","TW-BS"
"510483362419851264","La buona scuola di Renzi. Privatizzati nelle scuole? La legge Aprea di nuovo, insomma.","0","0","TW-BS"
"530273456978685953","la buona scuola di renzi ha avuto la sua apoteosi in liguria con la beffa dei contributi per i progetti","1","1","TW-BS"
"512520234172166144","La buona scuola di Renzi è un 'pacco' per gli italiani http://t.co/NgvAqKjlIg","0","0","TW-BS"
"512923883205582848","La buona scuola di Renzi è un 'pacco' per gli ita…: http://t.co/iKWpHqDzxV.. La scuola! ?....ci vuole un dottore! http://t.co/mmToHn5Mzo","1","0","TW-BS"
"523929968980787200","La buona scuola di Matteo? Una camurria! http://t.co/DKT3RlrcmP","1","1","TW-BS"
"515461389780283392","La buona scuola di #renzi, balle e altre amenità http://t.co/RZad4T2cWn #serviziopubblico #precariscuola #mos precari #MIUR #giannini #m5s","1","0","TW-BS"
"529575608435888128","la buona scuola dell'imbecille Giannini e del #bullodiprovincia http://t.co/sx8FfUgqDG","1","1","TW-BS"
"523774130160930818","la buona scuola del #bullodiprovincia http://t.co/eb9fCe40r0","1","1","TW-BS"
"532105032691224576","La buona scuola 2: delle italiche emergenze. http://t.co/0XyeLkQCDw via @wordpressdotcom","1","0","TW-BS"
